# Dump Cloned {
Points:
94885.8828125 94552.5703125 0
94702.09375 96641.5859375 0
93378.0078125 94992.2265625 0
94271.7578125 94699.609375 0
94128.0703125 97369.15625 0
94632.0078125 96736.84375 0
94206.5078125 97448.3515625 0
93867.1796875 94253.921875 0
95655.703125 94343.8671875 0
95679.65625 94320.7421875 0
92248.78125 95663.8125 0
95716.0703125 94524.25 0
93259.9609375 96775.90625 0
93742.1953125 94025.421875 0
93531.390625 96246.8671875 0
93141.7109375 96850.0625 0
93843.328125 94050.96875 0
93467.8984375 96341.8828125 0
93419.046875 96259.671875 0
94364.40625 94656.484375 0
94372.390625 94654.6171875 0
93676.9375 94144.703125 0
94390 94543.3984375 0
94393.8984375 94502.6015625 0
92789.0859375 95333.5625 0
94417.734375 94386.7265625 0
93104.8125 96943.0859375 0
94435.7734375 94734.765625 0
92770.9921875 96194.1328125 0
93354.546875 96373.9765625 0
93930.6953125 96852.2265625 0
94047.2265625 94356.1015625 0
94410.34375 94256.09375 0
93676.453125 96211.1171875 0
94019.171875 94259.5625 0
93971.890625 94101.578125 0
94315.6328125 97414.4296875 0
94319.2421875 97292.6875 0
92400.984375 96849.4140625 0
92414.9609375 96815.5234375 0
92403.859375 96797.7578125 0
92392.921875 96779.90625 0
92390.7265625 96756.8359375 0
92257.8515625 94595.3671875 0
93395.578125 96474.15625 0
93226.234375 96467.3984375 0
92642.328125 96240.5390625 0
93932.4140625 94000.9765625 0
94538.828125 97332.8359375 0
94522.734375 97323.6875 0
94518.640625 97604.15625 0
94510.9375 97924.6484375 0
94485.2734375 97715.28125 0
94466.1953125 97705.640625 0
94447.7578125 97775.8359375 0
94428.953125 97545.8671875 0
94412.65625 97445.7421875 0
94743.5625 97480.046875 0
94740 97571.6484375 0
94762.59375 97861.390625 0
94742.4453125 97864.1171875 0
94552.1484375 96849.0078125 0
94618.0078125 97836.9296875 0
94797.3203125 96976.9140625 0
94785.0390625 96979.9453125 0
94772.7265625 96982.875 0
94760.390625 96985.703125 0
94748.03125 96988.4140625 0
94735.65625 96991.0234375 0
94794.71875 97356.546875 0
94754.6953125 97313.1953125 0
94741.15625 97325.703125 0
94724.2421875 97318.3671875 0
94710.484375 97330.640625 0
94744.65625 97679.3828125 0
94732.890625 97731.484375 0
94816.0234375 96697.0703125 0
94608.7734375 97711.3046875 0
94835.1640625 97606.8515625 0
94577.609375 97519.421875 0
94755.859375 97096.2421875 0
94761.4609375 97197.03125 0
95550.8203125 97010.390625 0
95538.5625 97019.796875 0
94871.953125 96899.578125 0
94633.8125 97068.546875 0
94613.0390625 96980.125 0
94559.5234375 97104.0859375 0
94654.8671875 97414.4609375 0
95323.171875 96836.671875 0
94779.5859375 96570.3515625 0
94459.6640625 98018.1875 0
96120.515625 95253.421875 0
96123.921875 95266.7890625 0
96028.7890625 95395.578125 0
94805.3828125 96800.5546875 0
95129.546875 96586.6953125 0
94647.3984375 97616.7109375 0
96090.6484375 94554.46875 0
95480.328125 94543.578125 0
96175.3203125 94473.7578125 0
98135.5859375 96175.0234375 0
98341.0859375 95630.921875 0
95541.9140625 96755.0546875 0
96023.546875 95281.171875 0
98180.03125 97564.421875 0
96129.03125 95141.671875 0
96148.890625 94270.765625 0
96163.7421875 94277.734375 0
98048.0546875 98000.96875 0
106297.789062 105682.765625 0
95908.25 94697.96875 0
95921.171875 94689.921875 0
96023.4296875 94261.140625 0
99272.0703125 99271.46875 0
93497.40625 101132.015625 0
92945.375 101302.617188 0
92899.359375 101266.828125 0
92803.71875 101293.148438 0
96039.25 98690.5625 0
95758.6875 97880.5 0
93926.5234375 100577.484375 0
92693.8359375 101266.09375 0
98418.3203125 96385.75 0
95844.21875 97298.1640625 0
95542.1953125 99705.71875 0
95418.765625 99920.3203125 0
95386.875 99915.421875 0
95278.5 99906.796875 0
98817.65625 97572.2578125 0
99193.140625 99138.3203125 0
95501.7265625 98075.5078125 0
95155.953125 99911.6953125 0
94496.53125 100771.703125 0
94943.3125 100166.726562 0
98187.875 97985.9921875 0
94456.0078125 100642.203125 0
94439.328125 100603.851562 0
95392.625 98062.1015625 0
95022.0546875 100061.164062 0
95440.3828125 99800.296875 0
92738.234375 101119.171875 0
92571.390625 101249.054688 0
98742.984375 97958.5 0
92642.3125 101172.640625 0
94771.6953125 100251.320312 0
96202.703125 104329.492188 0
95612.7890625 98369.921875 0
98687.9296875 100591.523438 0
92749.3828125 100988.9375 0
92746.1484375 100848.539062 0
93209.609375 100167.09375 0
97975.5 101149.65625 0
96432.640625 104781.117188 0
96104.2265625 97755.203125 0
95545.2265625 98225.78125 0
96145.375 96412.3125 0
92747.265625 100745.382812 0
95311.078125 99798.4375 0
96180.6015625 97671.296875 0
95680.0390625 98227.546875 0
92280.7890625 98162.9921875 0
95709.25 98123.2734375 0
95625.6796875 99608.109375 0
95551 99904.8828125 0
95512.7265625 100008.390625 0
95512.140625 99976.9921875 0
92361.6875 98093.3984375 0
95218.9296875 99992.15625 0
94450.6328125 100967.585938 0
95653.578125 99801.8984375 0
95637.6015625 100011.4375 0
95600.9453125 100550.304688 0
95617.5859375 100050.453125 0
92479.1796875 98086.9453125 0
95637.8984375 100178.273438 0
95627.6875 100178.234375 0
95500.9296875 100210.539062 0
95492.875 100189.453125 0
95487.9375 100362.382812 0
94498.2421875 101086.6875 0
92598.109375 98058.015625 0
95752.1171875 101244.765625 0
94510.6171875 101211.148438 0
93304.71875 100346.976562 0
93327.734375 100307.21875 0
94713.3671875 100896.679688 0
94629.953125 101045.960938 0
92839.9296875 98113.1171875 0
94793.84375 100753.28125 0
94764.1640625 100784.71875 0
94913.5078125 100563.203125 0
94903.1484375 100549.289062 0
94867.0859375 100611 0
94836.5546875 100653.328125 0
92499.5078125 97986.1328125 0
95201.640625 100164.71875 0
93169.3125 100443.15625 0
93657.6484375 98369.109375 0
95099.9765625 101251.523438 0
95183.3046875 100295.03125 0
95180.0859375 100775.507812 0
94944.53125 100969.710938 0
94961.34375 100779.75 0
94970.25 100649.179688 0
94605.4296875 101258.992188 0
92670.234375 97976.78125 0
94030.6484375 98507.03125 0
94955.375 101241.804688 0
94941.5234375 101199.570312 0
93176.5390625 98187.6875 0
93202.375 98177.296875 0
93403.2109375 98241.328125 0
95088.359375 100591.039062 0
93413.796875 100108.710938 0
94463.2890625 100868.046875 0
92933.3359375 99799.484375 0
95123.0078125 100058.273438 0
93507.1328125 100288.867188 0
92974.421875 98150.421875 0
95038.28125 101066.1875 0
95026.9765625 100855.820312 0
93520.1015625 100067.09375 0
93587.234375 101044.1875 0
92898.34375 100355.734375 0
93289.328125 98245.4609375 0
93266.3203125 98089.90625 0
93265.859375 98070.1328125 0
93809.796875 98363.7421875 0
92891.1875 97837.453125 0
92832.953125 97778.7109375 0
92776.7109375 97989.0625 0
92777.046875 97966.046875 0
95240.4609375 101242.921875 0
95221.3828125 101246.296875 0
95202.2734375 101249.507812 0
95087.5703125 100963.085938 0
93015.3125 97928.2421875 0
92982.9453125 97885.6640625 0
92813.9453125 97651.8203125 0
92818.125 97628.390625 0
95135.984375 100487.5625 0
94760.921875 101013.367188 0
94735.796875 101242.679688 0
94716.0625 101261.898438 0
93137.6328125 97992.8515625 0
92790.359375 97499.4765625 0
95107.3046875 100198.117188 0
93686.6328125 101015.734375 0
92650.7578125 97365.1796875 0
92481.6015625 97193.1015625 0
92452.609375 97134.328125 0
95345.3515625 101255.609375 0
95138.9140625 101110.664062 0
93776.2734375 100862.953125 0
92569.0625 97280.2734375 0
94823.28125 101185.828125 0
93092.453125 98111.859375 0
92498.78125 97034.265625 0
92503.0390625 97001.1796875 0
92472.3046875 96932.6953125 0
93002.84375 98050.6875 0
92718.6171875 97015.8515625 0
92763.9375 97029.0078125 0
92751.8203125 99877.7734375 0
93352.125 98141.9921875 0
93084.375 97854.4765625 0
93045.0859375 97318.3515625 0
93118.828125 97373.9921875 0
92919.7265625 97097.515625 0
92887.8984375 97020.3828125 0
93067.53125 97209.7421875 0
94853.71875 100906.359375 0
94860.2421875 101047.09375 0
92908.1328125 97973.9375 0
92984.5546875 96992.5546875 0
93038.4921875 97027.734375 0
92543.46875 96836.828125 0
93210.0234375 97210.90625 0
93244.8359375 97188.25 0
94191.2890625 98347.8671875 0
94198.6875 98344.984375 0
93783.53125 101070.960938 0
93425.4453125 97317.15625 0
92620.703125 96915.7109375 0
93384.0234375 97168.2890625 0
93411.015625 97176.90625 0
93428.875 97167.9296875 0
93446.8046875 97159.109375 0
93197.5078125 97057.4609375 0
93537.5859375 97289.7578125 0
93558.5078125 97291.4765625 0
93583.2421875 97302.6171875 0
93600.0625 97295.5625 0
93702.0390625 97296.4453125 0
93853.3046875 101170.679688 0
93839.0078125 101157.125 0
93953.25 100803.359375 0
94000.515625 100649.789062 0
93936.421875 101054.96875 0
93919.9140625 101062.851562 0
93323.6328125 97038.015625 0
92459.0390625 97889.78125 0
93210.9453125 97428.5390625 0
93401.2734375 100443.179688 0
93212.6015625 96927.3515625 0
93652.2109375 101131.992188 0
93503.3046875 98223.3515625 0
94030.75 101227.226562 0
93363.6640625 97909.5703125 0
94041.140625 101000.4375 0
92694.390625 97271.984375 0
94044.4765625 101103.453125 0
93405.90625 98022.4140625 0
93662.5 101231.890625 0
92760.234375 97375.5859375 0
93457.6484375 100567.421875 0
93493.0625 100389.90625 0
92439.234375 100751.5625 0
94037.2890625 100876.484375 0
93542.7890625 100501.28125 0
92683.578125 97154.265625 0
93546.1484375 100665.148438 0
93538.9609375 100634.296875 0
93269.125 100455.554688 0
92477.328125 97779.84375 0
95376.25 100778.640625 0
95373.4296875 100799.210938 0
95378.3203125 100825.890625 0
95359.1875 100834.34375 0
95347.875 100848.757812 0
95289.71875 100825.429688 0
95440.2421875 100611.75 0
95430.9609375 100626.734375 0
95421.5546875 100641.640625 0
95412.015625 100656.46875 0
95419.0234375 100682.25 0
94536.03125 100566.4375 0
95369.015625 100506.125 0
95270.296875 101074.648438 0
93818.7890625 101271.804688 0
93803.796875 101272.460938 0
93788.1875 101252.992188 0
93773.3515625 101253.375 0
93551.1953125 101243.648438 0
93536.4609375 101241.96875 0
95215.953125 100399.28125 0
95087.7578125 100736.695312 0
95463.6328125 101258.015625 0
95201.03125 100957.773438 0
95316.6484375 100948.296875 0
98273.8125 97860.421875 0
95775.3125 98023.2890625 0
95788.453125 98040.15625 0
95781.9453125 98200.5859375 0
95433.546875 101129.171875 0
94595.59375 100677.726562 0
95658.875 99910.078125 0
95667.6953125 99702.0625 0
99225.8046875 99041.78125 0
94284.96875 98289.3203125 0
94303.7890625 98072.9765625 0
93947.984375 100951.515625 0
94290.359375 98400.796875 0
94601.515625 100879.484375 0
93948.140625 97280.1796875 0
93968.1640625 97288.109375 0
94051.109375 97973.28125 0
94069.1015625 98031.921875 0
94083.046875 98050.8671875 0
94095.3203125 98050 0
94108.1796875 98059.2109375 0
94120.3828125 98058.5625 0
93810.328125 97281.6171875 0
93830.9140625 97288.1953125 0
93961.6328125 97421.078125 0
93981.875 97557.6875 0
95431.5859375 100929.492188 0
98623.9296875 98076.515625 0
98616.296875 98120.5546875 0
98744.2734375 98167.8359375 0
99701.0703125 99036.3203125 0
99374.8046875 99104.1640625 0
99746.84375 99129.6953125 0
99409.4765625 99192.6171875 0
99811 99223.859375 0
99432.6171875 99282.4453125 0
99833.5390625 99320.8671875 0
99474.1953125 99372.84375 0
99914.390625 99418.609375 0
99474.1875 99464.296875 0
99973.5078125 99518.7890625 0
99492.5703125 99556.265625 0
100010.851562 99620.3359375 0
99499.3515625 99648.4453125 0
99976.484375 99719.546875 0
94022.5546875 97867.0859375 0
102109.015625 98812.8828125 0
102118.414062 98950.0859375 0
102115.429688 99087.859375 0
102120.03125 99225.140625 0
102172.234375 99362.109375 0
102182.039062 99500.4453125 0
102159.4375 99638.265625 0
102184.398438 99777.578125 0
94196.53125 98200.1484375 0
94091.6328125 98293.5625 0
95299.5859375 100581.398438 0
95755.8515625 99997.8515625 0
95883.484375 100029.242188 0
96062.2578125 100148.585938 0
95141.4375 100868.726562 0
98411.578125 97762.6484375 0
96302.1328125 98328.203125 0
101464.4375 98824.53125 0
101459.367188 98887.3046875 0
101463.710938 98949.28125 0
101477.507812 99010.734375 0
101450.8125 99074.3125 0
101513.484375 99133.84375 0
101455.703125 99198.1328125 0
101447.34375 99260.2890625 0
101398.445312 99322.8203125 0
101398.992188 99384.25 0
101409.007812 99445.7265625 0
101448.484375 99507.765625 0
101437.421875 99569.40625 0
101455.8125 99631.78125 0
101383.71875 99690.96875 0
101431 99754.6484375 0
100542.898438 98950.1953125 0
100417.015625 99012.875 0
100530.125 99059.4921875 0
100403.164062 99119.796875 0
100525.421875 99167.796875 0
100467.382812 99223.5859375 0
100558.8125 99274.921875 0
100449.820312 99330.6484375 0
100540.335938 99383.3984375 0
100480.390625 99437.2109375 0
100579.96875 99491.921875 0
100449.101562 99543.5703125 0
100547.710938 99599.7421875 0
100376 99647.3046875 0
100493.625 99705.515625 0
100371.054688 99752.4296875 0
95184.9921875 100662.804688 0
99024.78125 98265.5234375 0
94858.390625 101280.867188 0
94831.7734375 101286.617188 0
95708.8359375 97264.96875 0
98495.6875 100266.820312 0
95989.0390625 97453.859375 0
95801.7578125 100454.640625 0
95799.1484375 100487.320312 0
95964.1796875 101268.859375 0
98646.515625 96257.6484375 0
98413.6953125 101250.945312 0
98782.8984375 100439.1875 0
98603.0234375 104228.484375 0
97466.6171875 101900.171875 0
98299.6875 104429.859375 0
98248.4453125 104439.992188 0
98211.953125 97128.359375 0
97449.5234375 93807.8984375 0
97957.71875 104840.960938 0
97858.8125 104712.164062 0
98381.8203125 100499.796875 0
98389.6015625 100542.335938 0
98698.2421875 100091.125 0
98532.875 100061 0
98630.5234375 100809.890625 0
98191.7890625 100810.757812 0
96287.7890625 104739.15625 0
97625.203125 101245.898438 0
95403.5078125 104857.476562 0
98011.8125 104752.78125 0
95405.5703125 104442.890625 0
98704.171875 104203.210938 0
96191.828125 101256.804688 0
98827.7421875 104188.460938 0
97731.1953125 101242.507812 0
95558.78125 104081.078125 0
94698.53125 104472.179688 0
96071.7890625 101255.484375 0
95790.0390625 104091.085938 0
94390.6640625 104632.148438 0
94563.6796875 104249.554688 0
94111.234375 104342.382812 0
94101.3359375 104249.25 0
95519.21875 104429.6875 0
94482.484375 104341.1875 0
94302.8828125 104041.28125 0
94350.640625 103773.179688 0
94332.1328125 103585.375 0
97607.515625 101976.40625 0
97616.5390625 101995.835938 0
94592.578125 104394.570312 0
97837.6640625 102204.773438 0
94045.890625 103723.679688 0
94017.828125 103704.171875 0
98034.0078125 102331.601562 0
98026.078125 102340.898438 0
98168.5625 102481.859375 0
98159.3203125 102492.320312 0
98164.8046875 102516.140625 0
98162.609375 102533.351562 0
94186.203125 103506.734375 0
94160.109375 103488.328125 0
97809.921875 102105.070312 0
97796.2734375 102106.375 0
94203.4375 104298.140625 0
93143.765625 104218.601562 0
92865.3203125 104315.070312 0
97935.9453125 102235.46875 0
94105.1171875 103605.804688 0
92766.375 104433.421875 0
93160.8984375 104107.5 0
92641.4140625 104410.710938 0
92632.90625 104362.101562 0
92549.5078125 104362.6875 0
92465.78125 104362.03125 0
92695.234375 104163.617188 0
99733.640625 103964.640625 0
92611.5859375 104075.796875 0
92589.7265625 104038.039062 0
92559.484375 104004.976562 0
92538.2421875 103966.757812 0
92490.9296875 103942.585938 0
92479.0859375 103899.109375 0
98785.375 104067.9375 0
92372.546875 104471.90625 0
92355.859375 104426.671875 0
92246.09375 103903.140625 0
92252.8515625 103848.976562 0
92070.6171875 103885.4375 0
92059.640625 103838.664062 0
92475.046875 104576.960938 0
92172.3203125 103741.320312 0
92126.328125 103711.664062 0
91933.421875 103744.382812 0
91914.8828125 103700.585938 0
94578.09375 104608.679688 0
92001.4765625 103616.5 0
92207.421875 103485.09375 0
92013.890625 103511.695312 0
97702.28125 102049.882812 0
93023.390625 104158.890625 0
93018.4296875 104113.6875 0
92593.328125 104223.164062 0
92319.1328125 103763.546875 0
92309.828125 103718.765625 0
92066.2265625 103379.945312 0
96328.7265625 101811.59375 0
96233.7109375 103541.867188 0
92917.6640625 104091.585938 0
95507.5859375 102033.484375 0
92394.671875 103499.375 0
96125.609375 101812.34375 0
96195.359375 101803.03125 0
94509.1484375 104530.976562 0
95341.9765625 101872.90625 0
95530.3203125 101801.929688 0
95893.9453125 101770.132812 0
95904.90625 101762.09375 0
95816.703125 101741.796875 0
95827.8984375 101733.265625 0
96434.4609375 101801 0
93241.84375 104869.601562 0
92383.6015625 103863.28125 0
98310.4140625 102569.90625 0
93108.5234375 104858.78125 0
95784.765625 103623.445312 0
93909.3359375 103663.257812 0
91688.828125 102741.710938 0
93968.2578125 104402.382812 0
92972.9921875 104869.742188 0
105837.671875 104897.96875 0
98921.6484375 104231.882812 0
96283.2109375 103439.835938 0
97919.3984375 103589.804688 0
94491.1484375 104664.140625 0
98812.8046875 102585.96875 0
98460.53125 102556.398438 0
92121.59375 103560.664062 0
96103.4453125 103659.664062 0
96194.921875 103365.40625 0
94633.546875 104163.546875 0
93754.640625 103719.171875 0
91924.140625 103864.570312 0
98567.3359375 102554.835938 0
96093.2734375 103453.1875 0
96300.484375 103249.296875 0
98694.0078125 102552.4375 0
94453.9296875 103935.960938 0
94813.25 104576.8125 0
94869.140625 104489.984375 0
94874.3828125 104451.171875 0
93657.671875 103765.632812 0
95612.5390625 101740.257812 0
95653.703125 101749.125 0
95660.3828125 101737.960938 0
95692.6953125 101742.601562 0
95699.421875 101731.78125 0
96005.8984375 101746.890625 0
96020.140625 101745.367188 0
96211.9140625 103659.578125 0
96397.8046875 100972.375 0
94489.8828125 104155.320312 0
96243.84375 99308.4921875 0
96260.6015625 96922.859375 0
95061.53125 101846.601562 0
96244.5546875 104639.492188 0
95218.96875 101904.007812 0
96318.84375 104106.953125 0
96305.2109375 104097.039062 0
96004.03125 104027.3125 0
96386.296875 104641.375 0
96369.2109375 104662.445312 0
96381.5390625 103845.65625 0
96459.84375 104561.945312 0
96264.171875 104519.882812 0
91911.5078125 103510.851562 0
96037.359375 103905.875 0
93757.96875 104623.320312 0
95537.8125 104716.226562 0
95575.078125 104523.226562 0
95511.625 104869.4375 0
95634.546875 104355.882812 0
93934.421875 104504.148438 0
96111.21875 103981.21875 0
93592.3203125 104780.015625 0
95979.84375 103611.96875 0
95644.734375 104821.867188 0
95641.09375 104646.984375 0
95608.1328125 104618.210938 0
94683.9765625 104609.039062 0
94389.125 104302.15625 0
95668.9140625 104488.414062 0
92094.4453125 103059.648438 0
93859.109375 104721.578125 0
94752.4921875 104682.5625 0
94839.4609375 103859.1875 0
92800.1171875 104235.84375 0
94378.8046875 104860.1875 0
94359.8671875 104865.625 0
92447.234375 104682.59375 0
94146.421875 103710.632812 0
92690.84375 104587.15625 0
92692.7109375 104556.570312 0
92921.421875 104402.195312 0
92699.2890625 104718.8125 0
92691.3984375 104694.585938 0
